-0.4524451600067496,-0.042566114164757814,0.5099389833383408,-0.8845735518841784
-0.41916401115587976,-0.037103556398108264,0.466149743252238,-0.7116894198151691
-0.38568304180150065,-0.031101835888579257,0.4209775121558293,-0.5604787145994556
-0.3520529430524291,-0.024633100200866304,0.37520411540467424,-0.4312102930276469
-0.3182915333735997,-0.017797606383173778,0.32955350460399024,-0.32235937437125173
-0.28442718799614136,-0.010752645190623878,0.2846264567517042,-0.2316078309135385
-0.2505366948376392,-0.0037171967561779842,0.24090036191273992,-0.1565658465969915
-0.21676945431025688,0.003045177112890252,0.1987838870108103,-0.09497992877716546
-0.1833898719611246,0.009254923287419243,0.15860904530749742,-0.0448950441399451
-0.15077569240135158,0.014614063454763994,0.12061214400991557,-0.0048594475833304285
-0.11937324961343414,0.018836547609513647,0.08499020639104625,0.02566973534474082
-0.08967686970785556,0.021668490281278086,0.052046516079295634,0.046617546190405194
-0.06221934408302222,0.02292211112425283,0.02204872755970683,0.05799155877868896
-0.03742255900725509,0.022354224785893523,-0.00479954136657882,0.06037588105188363
-0.015645740098339963,0.020009505178532186,-0.028414165777414763,0.05525409049011111
0.0028569780495234184,0.016204393816023656,-0.04890828405580134,0.044901084967068655
0.01797987419029649,0.01144017257301499,-0.0667549513105238,0.03192356944338227
0.029810892133641183,0.00636785218564534,-0.08308534598439343,0.01861646591587403
0.038719023964956585,0.0018673923459278882,-0.10081539243350185,0.007177913214474338
0.045638643969764525,-0.0009127987728655584,-0.13453146394791637,-2.4757377403461694e-15
